石凌云,真心求购威尔士健身卡，一年或两年最佳。,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3766667,145,0
卧石答春绿,松山湖D5的暖气哪去了？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763091,521,3
想三,这个帖子没了？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765043,3350,11
心生哥,从西安到湖北随州，经过枣阳，可以带两人,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3754795,683,9
脏话啊,万能的心声，石家庄代表处能手机打卡吗？西美大厦,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3766411,559,8
helloCC,冒个泡泡,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3766199,1746,6
啥都不行,不能走人才市场，跨地区部调动如何破？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3766539,521,1
陈大宝,一个小问题,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765779,725,3
招农民工,中国区13级小兵想去海外看看，有什么建议？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765837,1495,18
你好我好,主管和HR不同意在三级部门之内调动，应该怎么操作？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765923,1333,3
哈哈嘿嘿嘻嘻,买房疑问,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3741779,15735,125
伊丽莎白四,像贵族那样活着：不解释，只解决,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3766467,1424,0
小江江,【国际惯例】2015.08入职,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3737367,13781,135
雨后阳光666,雪象医院有些医生很不专业，就像电视剧<我的青春遇见你>的葛青,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3766355,480,2
会思考的芦苇,我们向制造部学习什么,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3481649,48406,348
台北不是我的家,"13,14年终奖咨询",http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3718319,5788,9
心灵鸡汤毁一生,西安买房-求推荐楼盘,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3498879,4749,28
小天狼星安大,公司评定的助理工程师，和国家评定的助理工程师性质一样吗？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3762503,1846,7
lxx和ppl,华为儿童手表刚过1年，无法充电，保修期比荣耀小K短一倍,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763857,1118,26
早晚都得出去做人,13/14/15级拉通考评，合理吗？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765775,6922,21
35462478,吐槽一下终端的样机打卡和保密柜,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3671311,802,7
tmd王,在公司的笔记本电脑上安装Python编译器可以吗,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765777,1164,7
我想滚蛋1,小周周还在吗？惯例了？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765935,2418,5
华为人,从谷底攀越,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3715275,24154,151
华为201407,公司附近有没有比较大的卖羽球装备的店？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3631697,409,4
一个月拜了个拜,桑心,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3753209,4934,30
足球员,重庆的房子有投资价值吗？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3753397,3593,32
三观正,也来蹭下热点，凭啥班车晚点就可以填电子流不算迟到，让不坐班车的人怎么想？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765441,2202,8
徐霞客,求助：我老婆试用期怀孕 ，他们公司（非菊厂）以各种理由刁难她，想以能力不足为由不让她过试用期，该如何维权，感谢！,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3737121,12525,82
13级荣耀小兵,惊天新闻，百感交集，今天公司宣布荣耀团队四季度就发奖金，而且可能13级拿23级的奖金。。。我未婚，求女友,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3720201,136622,382
红蝴蝶,每一年的新年愿望，都是换一个不用加班的工作,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763079,755,4
就是沉默的金子,不好意思，对不起，拖大家后腿了,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763855,7501,11
天纵云父,啥专利，得交这么多钱,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765175,2269,2
职场小白白,职场小白浅谈人品和三观的重要性,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765669,1214,12
麦克罗伊,电话号码已死，其落后通信方式即将消失，为什么还有这么多人捧臭脚？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765459,5271,48
干死老油条TD,这个时候各公司都不招聘了吗？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3762861,5982,23
经济专家,今后3到5年房价走势图。。。,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3756795,26081,105
逍遥的石头,2017Q4手机排名,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765657,2443,6
sp10,终端在分钱啊,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3725295,26700,41
fg2,云核领导是为啥让早晨9点就进入工作状态，中午睡起来得半小时才能进入工作状态,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3761075,6366,39
大卡车,及时激励奖金发我帐户扣税了,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3751841,25576,97
帝王,工作都是下属干的，金牌奖却颁发给领导，合理吗,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3746719,23678,110
沧海_之水,2018年一二线房价上涨将非常恐怖,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3718075,39930,145
罗伊人,hr出来放风了，说绩效已经评议完成！,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3754417,34101,86
月映沙丘,高速公路不是用税收的钱修的吗？为啥要收费？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3747739,9201,141
时空旅行,三星电信设备营收激增，5G将挑战华为,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3750215,8926,33
经济专家,房价跌了，突然冒出来几百万套房子。。。,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3747965,23629,68
啷哩个儿啷,浅谈懒政之人力资源,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3734615,7633,30
期待与她在相遇,万科城里面有没有按摩店,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3516637,11281,38
时空旅行,李彦宏：属于百度的日子终于来了,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3752357,14970,37
橘厂南神,数字化变革 = 工具化变革？？？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765285,487,3
玩转心声,这锅甩得真特么有水平？？！！！,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3729301,36678,80
家的N次方,所谓的高大上的D5大楼为啥那么冷？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765269,590,2
西风猎猎,不小心摇了个粤B牌，现在其实不想买车，我该肿么办？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3730601,21521,123
扭曲的多面体,关于买房这事～迷茫～,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3530417,25907,114
费城风云,112师——击败满广志的中国最强地面部队,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3745087,26773,57
胡西它尔,因为吃饭，我逾期了5次,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3753591,18719,65
自律宣誓,心得持续更新中//图文直击华为公司#干部八条#宣誓大会现场,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3327079,260990,4743
华为家事,心得持续更新中//图文直击华为公司#干部八条#宣誓大会现场,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3327079,34177,153
i惯例,从泥坑中爬起来的是圣人——任总在“烧不死的鸟是凤凰，在自我批判中成长”专题仪式上的讲话,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3748545,542,3
陈绮贞不唱小情歌,感觉区块链是个伪去中心化技术,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765933,6908,42
刘瑞,最近懒了一下，海外发的美元一个月没转回去，贬值好多,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3754405,15693,48
现在就是过去,两天三种假期，真是服了,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3755677,3466,20
猪肚鸡王者,国际惯例,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3762837,16224,109
没有螺纹的螺丝钉,新员工转正结果迷茫,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3733319,10268,30
物质文明办副主任,机关这种专家有多少？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3758973,20875,123
小小的兵,任人唯亲还要到什么时候？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3754647,14156,58
帅克,越来越多的经理室，带来了什么？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3754889,24156,217
shti,给老板一个处理离职的最好的建议：公平考评，公平奖金,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3749939,1828,7
别这样达康书记,如何在软工活下来，两年了，一些经验希望对大家有帮助,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763161,13618,40
找工作马甲,感觉可以滚了,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3759933,4760,37
新整一个,我这种情况还能内部转岗吗,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3717337,31469,128
零零六,华为入职十年了，说说感受,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3743795,1099,6
Suomi,我也谈谈研发效率提升,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3761723,2271,12
欣欣像蓉,国际惯例-七年之痒,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3762075,9364,40
nicejob,刘海背后的故事,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3757611,11069,59
一二三四伍陆柒捌,新员工绩效沟通给C,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3387881,3052,14
马蹄铁好吃,收到狗年邮票，感谢CEC!,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3758821,4282,13
午餐吃6块,一线行销新员工nzj,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3761017,17644,44
青青优优,师傅和徒弟都走了,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3760551,9612,59
大爷二爷都是他爷,为什么我不愿意和公司全营一杆枪，胜则举杯相庆,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3754359,2722,10
宝宝的宝宝,马上满三年，打算惯例了,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3762891,2486,13
多读书,小米手机估值2000亿美金，华为手机估值多少？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3761143,9321,65
2010,【惯例贴】2006.5～2018.2,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3757515,11096,54
惯例专门33,知乎关于阿里的描述，拿到蚂蚁offer，想放弃。,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3761751,13702,51
奋斗仕,看来还是干活脸朝着老板管用啊，连升三级,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3761787,8755,29
SEUning,求拼车回家,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763341,335,4
全部都是骗子,部门打C的概率是多少？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3760123,3431,7
我是14年来的,【HR看看看】从周围了解到“非常多”13、14级员工准备在绩效沟通后开溜,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764951,12270,39
AUREVOIR,【惯例~惯例】17届入职没到一年留个脚印,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3762005,1383,9
全部都是骗子,感激求助：小孩子脑膜囊肿，是否需要手术治疗？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765889,485,3
成都招聘1,现在的AI、机器学习之类的热门领悟，是泡沫还是趋势？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765409,572,7
撸代码的男孩,Dopra支持动态起FID吗,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764339,579,6
小步慢跑,消费者BG这么逆天了吗，我都不是这个BG的，竟然发邮件提醒我 PBC签署,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764699,3894,9
秦晖,一个任命，就是XX部XX部XX部XX部XX部，总嫌不够长,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765895,1297,3
技术讨论马甲1,SELinux一般都关掉吗？会不会违反信息安全啥的,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765829,386,2
年薪1津刀,有哪位对新房子的门窗玻璃重新安装过隔音玻璃的，管用么？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765699,845,6
Lmyf,给SSE手机话费报销功能高效自动，必须点赞！期待更多系统借鉴,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763001,3266,56
不会说话的小孩,吐槽下我司的这些奇葩制度，是不是一起吐槽了就会改变？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764233,2607,15
我来放个小怪兽,神烦那些黄金午睡时间大声打电话的人╭(╯^╰)╮,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764549,1120,18
啊哟思密达,【重磅求助】合同续签该怎么搞？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3746027,2069,9
达康叔记,云谷车库，这已经是第N次被堵住出不来了,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763615,4253,42
各种看不惯,很敬仰任总，很喜欢华为，想艰苦奋斗，但是超级恶心主管，怎么破？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763975,9691,77
无奈哥,在东莞买二手房中介费多少比较合适？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3751357,1158,9
呜啦啦,终端为啥不签张嘉译做代言,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3762835,5302,45
sfratic,关于我司研发工具体系的吐槽与反感,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3359293,984,2
今日惯例,【惯例贴】今日惯例，不能免俗,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3762335,2833,16
2016再说,天安云谷田趣园信誉何在？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764933,1538,7
梅川依佛,公司W3上的班车查询系统也太次了吧？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765493,708,6
不觉一梦,delta 函数的平方求积分是多少？怎么算？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765647,464,5
Leave,得飞蚊症了，痛苦中。。。。。,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3407261,17289,91
到底该怎么办呢,中午在公司从来都没有睡着过，该怎么办呢？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3762285,3967,39
好好学习天天登录,13年7月入职，现在还是13级，是不是该滚了,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3762337,18770,138
奥哈哈,你养蛙了没？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764627,2963,20
铁壁阿童木,惯例着，惯例着，终于把自己惯例走了。感谢HW，祝福各位！,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765213,3473,11
超级不好取名字,求助 花粉助手！内购手机无法打开摄像头,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765593,321,4
天天小白兔,WELINK升级后一直加载，几个小时了，都这样吗？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765513,223,3
垃圾清理工,今天下班，遇到两个垃圾,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763887,22474,103
飞尿,自我批判,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765797,489,0
幸福很遥远,招募9号或者10号回甘肃平凉庆阳请联系谢谢！,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765705,125,1
读者须知,【建议】公司是否可以将HUAWEI的集体户迁移至龙岗区其他服务更方便的派出所,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764613,624,5
天纵容,阿里云为什么要去马来西亚？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765365,865,1
临时马甲AAA,求人工智能大神指点,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765289,401,3
北太平洋的暖风,孙皓晖小说《大秦帝国》哪些地方欺骗了普通读者？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3626779,9529,103
回雪,今天看见一篇微软盖个的文章，有感触，共享......,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764767,1128,3
钱包宝宝,【有奖征集】各城市微信微博大号征集计划邀您参与,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763707,251,14
民心是如何丧失的,#绩效管理#毁了索尼毁万科，接着又摧残了百度，KPI已成为企业的一剂毒药！,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763165,2437,10
小鱼还是小兔呀,华为能不能留得住95后,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3678593,24395,247
简二锤,转眼间到了狗年了 大家进来画条狗 保佑在大家新的一年平安幸福,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3733029,22920,281
左手拉宝宝,哺乳假当天不休，可以累计到月底一次性休不,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764731,1248,8
小座山雕,想离职了，又不舍华为的待遇，要不要走？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3750803,17139,50
吕晔,雁过留声，人过留名。青山绿水，后会有期！,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765185,2387,15
一切归零2018,成都贷款咨询,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765219,570,8
QQFF12,家里小孩夜里睡觉磨牙的多吗,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765561,670,7
一飞冲天也怕锤,关系调动被降级，公司有这个政策？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3686445,10838,35
GooM,周六上班从早上到中午，擂鼓声声，还让不让人上班了！,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765661,782,4
果肉橙,北京环保园低价出售全自动洗衣机,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765667,177,1
菊厂农药,拿那种借钱不还的人怎么办,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765295,1203,7
不追神剧怎能撩妹,人力什么呀？人力资源。什么资源呀？人力资源啊。人什么猿啊？行，大爷您一边凉快吧,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3762551,6041,36
换个马甲不认识了,"IPD-S考试,纯粹浪费时间,,,,,就是不让你过",http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3548403,2174,19
aoeiuvbp,SA和MO岗位的主要区别是什么？感觉都是前端部门，也都主要和解决方案打交道。,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765455,631,3
叫三声汪汪汪,Mobile Money发展前景如何？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764187,1524,13
从奋斗到惯例,什么才算班车晚点？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3743071,1359,11
盼盼而已,我的父母亲,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3705655,46820,568
胡西它尔,华为公司到底在咸鱼上淘了多少二手的鼠标和键盘,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3761981,12489,80
车找老司机,2月12/13日车找老司机深圳开回桂林,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3755117,717,17
花辞树,2018年新年邮票求置换2017年新年邮票,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3762077,716,1
再建最后一个马甲,提出离职，领导非要拖,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763053,2123,9
华为专家刘先生,该不该借钱给亲戚朋友,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764151,4007,48
自助交流,请教：比特币挖矿，挖坑机处理的数据是些什么数据？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3761015,2104,13
Status,新员工不申请任职资格会怎么样？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764893,1622,4
光电海屌丝,莫塞尔你确定需要顺丰邮寄过来吗？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3735173,4181,36
取个啥名呢呢,一个社招码农的随便瞎想,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3751991,4077,13
sp10,5G必要，华为做的好5G吗？cloud前车之鉴，起大早赶晚集，绝对不是偶然。,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764641,2244,7
夜夜想上,项目奖2月公示，啥时候能发下来啊？离职或者换部门，会有影响吗？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765399,730,1
大小小来了,国内出差早晚上下班打车可以报销吗？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3625401,1830,17
步子别迈太大,被评为小国的标准是什么？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764585,835,1
佛山黄飞鸿,公司附近哪里有苹果手机维修？估计要换电池了,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764329,284,2
房奴小炮灰,商家提供的是假发票，但是已经报销了怎么办？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3760003,2261,9
阿贤,IT 产品经理和企业无线测试，那个岗位很有潜力？,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764307,773,3
小糖糖,【厕所找坑位 搜狗实现了】女厕总排队？搜狗看不下去了,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764701,1650,6
小兵不小,心塞，干的活被人拿去到处汇报评奖，年度考核背锅。,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763725,12497,39
我呆了一个月不,堂堂500强员工就这素质,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3756861,27840,239
疯狂的屁股,想买一架钢琴，各位有推荐吗,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3765239,550,6
钱包宝宝,你惦记蛙，钱包宝宝惦记你,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764327,689,2
山外青山楼外楼,《企业传奇小电影》上线了 来一波666可以吗,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3752813,3611,29
一直很压抑,听到那些说17，18只会写PPT的就好笑,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3761873,21205,130
马甲一丢丢,也提海外报销汇率损失,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3761701,1756,11
B勇W敢PE的心,起召集一群在龙华及坂田想学英语的同事一起学习,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763455,554,15
Laputan,国际惯例：十年,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3763125,7535,35
华为家事,任总在公司愿景与使命研讨会上的讲话,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3728283,20335,163
13小小兵,惯例求助帖,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764383,1880,13
啊此昵称已经存在,国际惯例，10年已去,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3760839,10062,48
一个月,西研有搞Windchill的没。。。。,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764267,476,4
诚信咨询,请教各位土豪，哪里可以借100万左右，短期借用，即用即还；,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3755255,3615,19
华为人,她是华为在这个国家唯一的中方女员工,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3673173,19132,39
学渣,过年回家西安到连云港,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3708785,1913,76
乌龟漫打瞌睡,求购闲置路由器，谢谢,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764489,321,1
钱包宝宝,又双叒堵了？快来领取你的堵车津贴,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3757759,1207,3
啥也不说先撤了,【国际惯例】江湖再会,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3698083,5905,37
平平仄仄平,求问下杭州的同事如何去申请公租房呢,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3644755,477,6
Tom8,转让刚买的午睡床,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3764605,648,1
黎强,求内购机一部，1000到2000之间,http://xinsheng.huawei.com/cn/index.php?app=forum&mod=Detail&act=index&id=3760093,455,8
